Jersey Boys	1	8.0	36
Belle	1	7.0	125
Selma	4	7.0	17
The Big Short	4	8.25	62
Life	1	8.0	-50
Rush	10	8.0	141
Rush	1	9.0	341
The Imitation Game	1	8.0	750
The Imitation Game	1	9.0	350
Lion	2	8.0	193
The End of the Tour	1	7.0	67
The End of the Tour	2	8.5	-68
Hidden Figures	2	7.5	32
Pride	6	8.5	23
Unbroken	1	7.0	655
Loving	1	9.0	98
Jobs	5	5.2	111
Concussion	1	9.0	65
Dallas Buyers Club	6	8.33333333333	92
Dallas Buyers Club	1	8.0	892
Dallas Buyers Club	1	7.0	492
The Man Who Knew Infinity	1	8.0	187
The Bling Ring	2	2.0	114
Steve Jobs	1	7.0	302
Steve Jobs	2	5.0	102
A Street Cat Named Bob	1	5.0	79
Fruitvale Station	1	6.0	195
Woman in Gold	1	6.0	62
Hacksaw Ridge	1	9.0	256
Hacksaw Ridge	2	9.0	56
The Danish Girl	2	8.0	71
Legend	1	6.0	-13
Legend	2	7.0	12
Legend	1	7.0	212
Anthropoid	2	7.5	205
The Railway Man	1	6.0	-152
The Railway Man	1	7.0	351
One Chance	1	8.0	384
Pawn Sacrifice	2	7.0	81
Foxcatcher	3	7.66666666667	25
Foxcatcher	2	7.0	-26
Trumbo	13	7.76923076923	71
Joy	1	7.0	156
Joy	1	7.0	356
Philomena	2	7.5	397
Sully	20	8.35	5
Christine	1	7.0	145
Saving Mr. Banks	2	7.0	76
12 Years a Slave	8	8.375	123
12 Years a Slave	1	8.0	323
Snowden	1	7.0	70
Black Mass	1	10.0	-14
Behind the Candelabra	1	6.0	224
The Fifth Estate	3	7.0	2
The Fifth Estate	1	7.0	202
Genius	1	7.0	171
Captain Phillips	22	8.31818181818	91
Captain Phillips	3	8.66666666667	291
Captain Phillips	1	8.0	691
The Theory of Everything	1	7.0	158
The Theory of Everything	1	6.0	758
Selma	2	8.5	18
The Big Short	1	7.0	263
The Big Short	3	7.33333333333	63
Life	1	6.0	450
Rush	6	9.5	142
The Invisible Woman	1	7.0	-89
The Liberator	1	7.0	275
Diana	1	7.0	685
The Imitation Game	1	8.0	351
The Imitation Game	2	8.5	151
The Imitation Game	1	7.0	951
The End of the Tour	1	8.0	68
The Founder	1	7.0	160
Hidden Figures	1	6.0	233
Hidden Figures	3	8.0	33
Unbroken	3	6.66666666667	56
Jobs	4	5.75	112
The Program	1	7.0	-128
Dallas Buyers Club	17	8.17647058824	93
Dallas Buyers Club	1	7.0	293
The Zookeeper's Wife	1	7.0	126
Summer in February	1	4.0	-211
The Man Who Knew Infinity	1	9.0	188
The Bling Ring	2	5.5	115
Steve Jobs	4	7.25	103
A Street Cat Named Bob	1	10.0	80
Fruitvale Station	2	9.0	196
Hacksaw Ridge	1	9.0	57
The Danish Girl	3	6.0	72
The Danish Girl	1	10.0	472
Legend	1	8.0	13
Love & Mercy	2	8.0	22
Anthropoid	3	9.0	206
The Railway Man	1	9.0	352
Kill Your Darlings	1	6.0	1335
One Chance	1	7.0	185
Pawn Sacrifice	1	8.0	82
Foxcatcher	1	7.0	-27
Foxcatcher	1	8.0	26
Trumbo	7	7.28571428571	72
Joy	1	8.0	557
Philomena	1	8.0	198
Sully	14	7.92857142857	6
Jackie	1	1.0	120
Saving Mr. Banks	1	6.0	677
Saving Mr. Banks	5	7.8	77
12 Years a Slave	8	6.75	124
12 Years a Slave	1	8.0	1324
Big Eyes	1	10.0	149
Snowden	9	7.55555555556	71
Black Mass	1	9.0	214
Black Mass	4	7.0	14
The 33	1	6.0	332
The 33	1	5.0	132
The Fifth Estate	2	4.5	-4
The Fifth Estate	3	5.66666666667	3
Captain Phillips	27	8.48148148148	92
Captain Phillips	1	8.0	492
Selma	1	6.0	419
Selma	1	6.0	619
The Big Short	5	8.8	64
The Big Short	1	6.0	264
The Big Short	1	7.0	464
Rush	5	8.2	143
The Invisible Woman	2	5.0	89
The Imitation Game	1	9.0	352
Lion	2	8.0	195
Million Dollar Arm	1	9.0	667
Million Dollar Arm	1	7.0	67
Million Dollar Arm	1	7.0	267
Hidden Figures	1	10.0	234
Hidden Figures	3	7.0	34
Unbroken	6	6.5	57
Loving	1	7.0	100
Jobs	4	6.0	113
Concussion	1	8.0	267
Gloria	1	8.0	-184
The Look of Love	1	6.0	178
Dallas Buyers Club	17	7.64705882353	94
Dallas Buyers Club	1	9.0	694
Lovelace	1	7.0	66
Rosewater	1	7.0	65
The Bling Ring	1	5.0	316
Steve Jobs	4	7.25	104
A Street Cat Named Bob	1	7.0	81
Fruitvale Station	1	8.0	197
Woman in Gold	1	8.0	64
Hacksaw Ridge	1	10.0	258
Hacksaw Ridge	1	7.0	58
The Danish Girl	3	8.33333333333	73
Legend	2	3.5	-15
Love & Mercy	2	8.5	23
Anthropoid	1	6.0	7
Pawn Sacrifice	5	7.6	83
Pawn Sacrifice	1	5.0	283
Foxcatcher	4	6.75	-28
Foxcatcher	1	7.0	27
Trumbo	7	7.85714285714	73
Philomena	2	7.5	599
Sully	12	8.16666666667	7
Sully	1	6.0	207
Jackie	1	1.0	121
Saving Mr. Banks	10	7.0	78
12 Years a Slave	3	9.0	125
12 Years a Slave	1	9.0	325
12 Years a Slave	1	10.0	1325
12 Years a Slave	1	9.0	525
Snowden	7	7.57142857143	72
Snowden	1	7.0	272
Black Mass	2	7.0	15
Behind the Candelabra	1	7.0	26
Behind the Candelabra	3	8.0	226
The Fifth Estate	2	6.5	-5
Captain Phillips	47	8.29787234043	93
The Lady in the Van	1	9.0	-75
Selma	1	8.0	220
Selma	1	8.0	20
The Big Short	6	8.33333333333	65
Rush	5	8.2	144
Rush	2	8.0	344
Diana	1	3.0	87
The Imitation Game	1	9.0	153
Testament of Youth	1	7.0	575
Million Dollar Arm	1	8.0	268
The Founder	2	7.5	162
Hidden Figures	3	7.66666666667	35
Unbroken	1	8.0	58
Unbroken	2	7.0	458
Jobs	5	6.4	114
Dallas Buyers Club	9	7.55555555556	95
Summer in February	1	3.0	-213
Lovelace	1	4.0	67
The Bling Ring	1	7.0	117
Steve Jobs	18	7.83333333333	105
Steve Jobs	1	8.0	505
Florence Foster Jenkins	1	7.0	-86
A Street Cat Named Bob	2	10.0	82
Fruitvale Station	1	7.0	198
Fruitvale Station	1	5.0	398
Hacksaw Ridge	2	9.5	59
Hacksaw Ridge	1	9.0	259
The Danish Girl	1	8.0	274
Love & Mercy	3	8.0	24
Pawn Sacrifice	2	8.5	84
Pawn Sacrifice	1	8.0	484
Foxcatcher	2	2.5	-29
Foxcatcher	1	8.0	228
Trumbo	3	6.66666666667	74
Trumbo	1	8.0	274
Trumbo	1	8.0	-75
Afterimage	1	7.0	-63
Philomena	1	8.0	0
Philomena	1	6.0	200
Sully	20	8.3	8
Jackie	1	7.0	122
Saving Mr. Banks	3	6.66666666667	79
Saving Mr. Banks	1	7.0	279
12 Years a Slave	7	8.71428571429	126
Big Eyes	1	9.0	551
Snowden	5	8.4	73
Behind the Candelabra	2	7.5	227
The Fifth Estate	3	6.33333333333	-6
The Fifth Estate	1	6.0	5
Captain Phillips	1	10.0	694
Captain Phillips	21	8.7619047619	94
Captain Phillips	1	10.0	294
The Theory of Everything	1	9.0	361
Selma	3	8.66666666667	21
The Big Short	6	8.16666666667	66
Life	1	8.0	-54
Rush	2	9.0	145
Rush	3	8.33333333333	345
The Imitation Game	1	7.0	354
Lion	3	8.66666666667	197
Million Dollar Arm	1	6.0	469
The Founder	3	8.0	163
Hidden Figures	3	8.66666666667	36
Hidden Figures	1	9.0	236
Pride	1	8.0	27
Bleed for This	1	7.0	146
Unbroken	4	6.5	59
Loving	1	10.0	102
Jobs	2	6.0	115
Concussion	1	10.0	69
Dallas Buyers Club	13	8.0	96
Dallas Buyers Club	1	8.0	296
Lovelace	1	5.0	68
Steve Jobs	14	8.42857142857	106
Florence Foster Jenkins	1	6.0	86
Fruitvale Station	2	3.5	199
Hacksaw Ridge	2	9.0	260
The Danish Girl	1	7.0	275
The Danish Girl	1	7.0	75
Legend	1	9.0	216
Legend	1	6.0	-17
Legend	1	8.0	16
Anthropoid	1	8.0	209
Anthropoid	1	9.0	9
Pawn Sacrifice	1	5.0	485
Pawn Sacrifice	3	7.33333333333	85
Foxcatcher	1	7.0	229
Foxcatcher	2	7.0	29
Trumbo	6	8.0	75
Trumbo	3	7.66666666667	275
Philomena	2	9.0	401
Philomena	1	6.0	-2
Sully	14	8.21428571429	9
Saving Mr. Banks	6	7.66666666667	80
Saving Mr. Banks	1	7.0	1280
12 Years a Slave	8	8.375	127
12 Years a Slave	1	8.0	327
Big Eyes	1	8.0	152
Snowden	5	7.4	74
The Birth of a Nation	1	8.0	225
Black Mass	3	8.33333333333	217
Black Mass	2	5.0	17
The 33	1	10.0	135
A United Kingdom	1	10.0	-154
Behind the Candelabra	2	6.0	28
The Fifth Estate	2	5.5	-7
Captain Phillips	1	8.0	295
Captain Phillips	17	8.35294117647	95
Captain Phillips	1	9.0	1295
Jersey Boys	1	6.0	41
Selma	5	6.8	22
The Big Short	22	7.45454545455	67
The Big Short	1	9.0	467
Rush	1	9.0	146
Lion	2	9.0	198
Hidden Figures	6	7.66666666667	37
Unbroken	1	8.0	60
The Program	1	7.0	-132
Concussion	2	6.5	70
Truth	1	6.0	173
Dallas Buyers Club	8	8.25	97
Dallas Buyers Club	1	8.0	897
Dallas Buyers Club	1	8.0	497
Dallas Buyers Club	1	9.0	1297
Lovelace	2	8.5	69
The Bling Ring	2	7.0	119
Steve Jobs	15	7.13333333333	107
A Street Cat Named Bob	1	9.0	84
Fruitvale Station	5	8.2	0
Fruitvale Station	1	10.0	-1
Fruitvale Station	1	9.0	200
Cantinflas	1	7.0	309
Hacksaw Ridge	5	7.8	261
Hacksaw Ridge	1	9.0	61
The Danish Girl	1	7.0	76
Love & Mercy	1	8.0	226
Love & Mercy	1	10.0	26
Anthropoid	1	7.0	210
Pawn Sacrifice	3	7.0	86
Foxcatcher	3	6.33333333333	30
Trumbo	8	8.75	76
Philomena	1	7.0	2
Sully	11	8.0	10
Sully	1	8.0	210
Christine	1	10.0	150
Saving Mr. Banks	2	8.0	81
Saving Mr. Banks	1	8.0	281
12 Years a Slave	13	8.46153846154	128
12 Years a Slave	2	9.0	328
12 Years a Slave	1	9.0	1328
Big Eyes	2	7.5	353
Snowden	2	7.0	75
The Birth of a Nation	2	9.0	26
The Birth of a Nation	1	10.0	-27
Black Mass	1	10.0	18
The 33	1	7.0	136
The Fifth Estate	1	7.0	207
The Fifth Estate	1	8.0	-8
The Fifth Estate	2	4.0	7
Captain Phillips	13	8.30769230769	96
The Theory of Everything	1	8.0	163
Selma	5	7.6	23
The Big Short	5	8.8	68
The Big Short	1	10.0	268
Rush	2	9.5	147
Rush	1	9.0	1347
Diana	2	5.5	90
Diana	1	6.0	290
The Imitation Game	6	8.66666666667	156
The Imitation Game	1	7.0	356
Hidden Figures	2	6.0	38
Unbroken	2	8.0	61
Unbroken	1	9.0	661
Loving	3	7.33333333333	104
Jobs	4	6.75	117
Jobs	1	6.0	317
Truth	1	8.0	174
Freeheld	1	6.0	166
Dallas Buyers Club	15	8.06666666667	98
Dallas Buyers Club	1	7.0	498
Dallas Buyers Club	1	10.0	698
Dallas Buyers Club	1	10.0	298
Lovelace	1	5.0	70
The Man Who Knew Infinity	1	8.0	193
Steve Jobs	16	8.25	108
Steve Jobs	1	8.0	308
Fruitvale Station	5	9.0	1
Fruitvale Station	1	9.0	-2
Hacksaw Ridge	1	10.0	62
The Danish Girl	2	8.5	77
Legend	3	8.0	-19
Anthropoid	1	7.0	-12
Pawn Sacrifice	1	7.0	87
Foxcatcher	1	5.0	-32
Foxcatcher	1	7.0	31
Trumbo	4	8.25	77
Joy	2	7.0	162
Philomena	2	8.5	3
Philomena	2	8.0	203
Sully	9	7.66666666667	11
Sully	1	7.0	211
12 Years a Slave	7	8.0	129
12 Years a Slave	2	9.0	929
Big Eyes	1	7.0	154
Desert Dancer	1	10.0	196
Snowden	4	8.25	76
Black Mass	3	7.0	219
Black Mass	1	6.0	19
Captain Phillips	11	9.09090909091	97
Captain Phillips	1	9.0	1297
The Theory of Everything	1	7.0	364
The Theory of Everything	1	5.0	164
Jersey Boys	1	7.0	643
Selma	4	6.75	24
Selma	1	9.0	224
The Big Short	2	8.0	69
The Big Short	1	9.0	269
Rush	7	7.71428571429	148
Rush	1	9.0	548
Diana	1	7.0	491
Diana	1	5.0	91
The Imitation Game	1	10.0	957
The Imitation Game	1	8.0	757
The Imitation Game	3	7.0	157
Lion	1	6.0	-1
Million Dollar Arm	2	8.5	272
The End of the Tour	1	8.0	-75
The End of the Tour	1	7.0	74
The Founder	1	5.0	166
Hidden Figures	4	8.5	39
Pride	1	7.0	230
Loving	3	6.66666666667	105
Jobs	1	5.0	918
Jobs	2	6.0	118
Mr. Turner	1	7.0	95
Freeheld	1	7.0	367
Dallas Buyers Club	27	8.11111111111	99
Dallas Buyers Club	1	9.0	699
Dallas Buyers Club	1	7.0	299
Dallas Buyers Club	1	10.0	1099
Lovelace	2	6.5	71
The Bling Ring	4	5.75	121
Steve Jobs	9	7.22222222222	109
Steve Jobs	1	7.0	309
A Street Cat Named Bob	2	7.5	86
Fruitvale Station	3	7.66666666667	2
Fruitvale Station	1	10.0	-3
Woman in Gold	1	7.0	469
Woman in Gold	1	9.0	869
Cantinflas	1	5.0	111
Hacksaw Ridge	3	9.33333333333	263
The Danish Girl	4	8.5	78
Legend	1	5.0	19
Legend	1	4.0	-20
Legend	1	7.0	219
Love & Mercy	1	5.0	28
The Railway Man	1	8.0	758
The Railway Man	1	9.0	-159
Pawn Sacrifice	1	8.0	88
Foxcatcher	1	8.0	832
Foxcatcher	1	4.0	32
Trumbo	7	7.71428571429	78
Philomena	2	8.5	-5
Philomena	2	8.5	4
Sully	11	7.72727272727	12
Saving Mr. Banks	2	8.0	283
12 Years a Slave	4	8.75	130
Big Eyes	1	6.0	155
Snowden	3	6.66666666667	77
The Birth of a Nation	1	8.0	228
Black Mass	1	5.0	20
The Fifth Estate	4	6.5	9
Captain Phillips	31	8.22580645161	98
The Theory of Everything	4	9.5	165
The Theory of Everything	1	7.0	765
Jersey Boys	1	7.0	244
Belle	1	10.0	133
Selma	6	9.0	25
The Big Short	8	7.625	70
Rush	7	8.85714285714	149
Rush	1	7.0	349
The Imitation Game	1	9.0	958
The Imitation Game	2	9.0	158
Lion	1	10.0	201
Testament of Youth	1	9.0	180
The End of the Tour	1	7.0	-76
The End of the Tour	1	8.0	475
Hidden Figures	3	7.66666666667	40
Pride	1	8.0	431
Unbroken	2	8.0	63
Loving	1	6.0	106
Jobs	1	9.0	119
The Program	1	6.0	-135
Concussion	1	8.0	73
Concussion	1	9.0	273
Gloria	1	8.0	-190
Mr. Turner	1	8.0	696
Dallas Buyers Club	25	8.08	100
Dallas Buyers Club	1	8.0	300
Dallas Buyers Club	3	7.66666666667	500
Summer in February	1	4.0	-18
Steve Jobs	1	10.0	310
Steve Jobs	7	8.42857142857	110
Fruitvale Station	4	8.25	3
Fruitvale Station	1	9.0	-4
Hacksaw Ridge	1	10.0	64
Legend	3	6.66666666667	-21
Anthropoid	1	8.0	-14
The Railway Man	2	9.5	359
The Railway Man	1	8.0	159
Pawn Sacrifice	1	7.0	289
Pawn Sacrifice	2	8.0	89
Foxcatcher	10	7.3	33
Foxcatcher	1	5.0	233
Trumbo	6	8.0	79
Trumbo	1	8.0	479
Joy	2	7.0	364
Philomena	2	9.5	5
Philomena	3	7.66666666667	-6
Philomena	1	9.0	205
Sully	9	7.77777777778	13
Saving Mr. Banks	1	7.0	284
12 Years a Slave	5	8.4	131
12 Years a Slave	2	8.5	331
Snowden	3	8.0	78
Black Mass	1	7.0	221
Black Mass	1	8.0	21
Behind the Candelabra	1	8.0	32
Behind the Candelabra	1	8.0	232
The Fifth Estate	1	4.0	10
The Devil's Violinist	1	8.0	318
Captain Phillips	16	8.1875	99
The Theory of Everything	1	8.0	366
The Theory of Everything	1	8.0	166
Selma	1	10.0	226
The Big Short	5	7.4	71
Rush	1	8.0	1150
Rush	1	8.0	150
Rush	1	8.0	350
The Imitation Game	4	8.0	359
The Imitation Game	1	9.0	159
Lion	1	7.0	202
Testament of Youth	1	8.0	181
Louis Cyr	2	8.0	-121
Hidden Figures	6	7.83333333333	41
Unbroken	1	10.0	464
Unbroken	1	6.0	64
Loving	2	7.0	107
Concussion	1	6.0	74
Concussion	1	8.0	274
Dallas Buyers Club	24	8.25	101
Dallas Buyers Club	2	7.0	501
Lovelace	1	5.0	73
Rosewater	1	8.0	-73
The Man Who Knew Infinity	1	7.0	196
Steve Jobs	9	8.33333333333	111
A Street Cat Named Bob	1	8.0	288
A Street Cat Named Bob	1	10.0	88
Fruitvale Station	1	8.0	-5
Fruitvale Station	2	7.5	4
Hacksaw Ridge	3	8.66666666667	65
The Danish Girl	1	7.0	80
The Danish Girl	1	8.0	280
Legend	2	6.0	-22
Love & Mercy	1	9.0	30
Anthropoid	1	6.0	214
The Railway Man	1	6.0	160
Pawn Sacrifice	3	7.66666666667	90
Foxcatcher	5	6.6	34
Trumbo	4	8.5	80
Trumbo	1	9.0	480
Philomena	1	8.0	-7
Philomena	3	7.66666666667	6
Sully	10	8.0	14
Sully	1	7.0	214
Saving Mr. Banks	1	9.0	285
Saving Mr. Banks	1	8.0	85
12 Years a Slave	8	8.75	132
12 Years a Slave	1	9.0	332
12 Years a Slave	1	10.0	932
Big Eyes	2	7.0	157
Snowden	3	6.33333333333	79
The Birth of a Nation	1	8.0	-31
Black Mass	3	4.0	22
Black Mass	1	7.0	422
Behind the Candelabra	1	8.0	33
Behind the Candelabra	3	7.0	233
The Fifth Estate	1	2.0	11
The Fifth Estate	1	7.0	211
Captain Phillips	32	8.03125	100
Captain Phillips	3	9.0	300
Captain Phillips	1	9.0	1100
Blue Caprice	1	7.0	-447
The Theory of Everything	1	7.0	167
The Theory of Everything	1	8.0	367
Selma	1	8.0	627
Selma	2	9.0	27
The Big Short	8	7.875	72
The Big Short	2	8.5	272
Rush	3	9.0	151
Rush	1	9.0	1151
Diana	1	3.0	94
The Imitation Game	1	8.0	360
The Imitation Game	1	8.0	160
Lion	2	8.5	203
Million Dollar Arm	1	8.0	275
Million Dollar Arm	1	6.0	675
The End of the Tour	1	8.0	-78
Hidden Figures	6	8.16666666667	42
Pride	1	7.0	233
Unbroken	1	7.0	65
Loving	1	8.0	108
Jobs	2	6.0	121
Concussion	1	9.0	275
Dallas Buyers Club	2	8.5	302
Dallas Buyers Club	18	8.33333333333	102
Dallas Buyers Club	1	7.0	1302
Lovelace	3	6.33333333333	74
Rosewater	2	3.0	73
The Bling Ring	3	5.0	124
The Bling Ring	1	4.0	324
Steve Jobs	13	7.69230769231	112
Florence Foster Jenkins	2	6.5	92
Fruitvale Station	1	4.0	5
Fruitvale Station	1	8.0	605
Fruitvale Station	1	7.0	205
Woman in Gold	2	6.5	72
Hacksaw Ridge	1	7.0	266
Hacksaw Ridge	1	10.0	66
A Tale of Love and Darkness	1	10.0	-276
The Danish Girl	1	8.0	81
Legend	2	6.0	22
Legend	1	8.0	-23
Pawn Sacrifice	1	7.0	91
Foxcatcher	8	7.75	35
Foxcatcher	1	7.0	235
Trumbo	2	9.5	81
Joy	2	8.0	366
Joy	1	7.0	166
Philomena	1	8.0	7
Philomena	1	6.0	-8
Philomena	1	7.0	207
Sully	1	8.0	215
Sully	9	8.44444444444	15
Saving Mr. Banks	4	8.25	86
12 Years a Slave	5	8.4	133
12 Years a Slave	1	8.0	933
12 Years a Slave	1	7.0	1333
12 Years a Slave	1	10.0	333
Big Eyes	1	7.0	158
Snowden	2	6.5	80
Snowden	1	8.0	280
Black Mass	1	8.0	423
Behind the Candelabra	1	7.0	34
The Fifth Estate	1	3.0	12
Captain Phillips	18	7.94444444444	101
Captain Phillips	1	7.0	301
13 Minutes	1	7.0	-396
Jersey Boys	1	8.0	447
Selma	1	7.0	228
Selma	1	8.0	28
The Big Short	13	8.07692307692	73
The Big Short	1	8.0	273
Rush	4	8.5	152
Rush	1	8.0	352
Diana	1	4.0	95
The Imitation Game	3	6.0	161
Lion	1	10.0	-5
Lion	1	8.0	204
The Founder	1	7.0	170
Hidden Figures	3	7.33333333333	43
Pride	1	9.0	234
Unbroken	1	7.0	66
Loving	3	6.33333333333	109
The Program	1	8.0	-138
Concussion	1	8.0	276
Concussion	3	6.0	76
Mr. Turner	1	3.0	299
Dallas Buyers Club	16	8.25	103
Dallas Buyers Club	1	8.0	503
Dallas Buyers Club	1	5.0	303
Lovelace	2	6.5	75
Lovelace	1	6.0	675
Lovelace	1	8.0	875
The Man Who Knew Infinity	1	6.0	198
The Bling Ring	2	5.5	125
Steve Jobs	5	9.6	113
Fruitvale Station	1	7.0	6
Fruitvale Station	1	9.0	-7
Fruitvale Station	1	5.0	206
Woman in Gold	3	7.33333333333	73
Woman in Gold	1	9.0	273
Legend	1	1.0	23
Legend	1	7.0	423
Love & Mercy	1	7.0	32
Pawn Sacrifice	2	9.0	92
Foxcatcher	12	7.0	36
Foxcatcher	1	5.0	436
Trumbo	2	7.0	82
Philomena	1	10.0	-9
Philomena	1	8.0	208
Sully	5	7.6	16
Sully	2	8.0	216
Saving Mr. Banks	7	8.14285714286	87
Saving Mr. Banks	1	7.0	1287
12 Years a Slave	4	7.75	134
12 Years a Slave	1	10.0	1334
Black Mass	1	6.0	24
The 33	1	7.0	142
Captain Phillips	17	8.41176470588	102
Captain Phillips	1	7.0	302
Selma	16	7.25	29
The Big Short	5	6.0	74
Rush	4	7.25	153
Rush	1	8.0	553
The Imitation Game	1	8.0	962
The Imitation Game	2	9.0	162
Lion	1	9.0	205
Lion	1	9.0	5
Million Dollar Arm	1	8.0	277
The Founder	1	7.0	171
Hidden Figures	5	8.4	44
Hidden Figures	1	7.0	244
Bleed for This	1	7.0	154
Unbroken	1	8.0	467
Loving	1	7.0	110
Jobs	4	6.75	123
Concussion	2	7.5	77
Dallas Buyers Club	9	7.77777777778	104
Dallas Buyers Club	1	8.0	504
The Bling Ring	2	6.5	126
The Bling Ring	1	7.0	326
Steve Jobs	10	8.3	114
Florence Foster Jenkins	1	8.0	94
Fruitvale Station	1	9.0	407
Fruitvale Station	3	9.0	7
Fruitvale Station	1	6.0	207
Fruitvale Station	1	8.0	-8
Woman in Gold	1	7.0	74
Hacksaw Ridge	2	8.5	268
Legend	1	8.0	24
Pawn Sacrifice	1	6.0	293
Foxcatcher	11	7.18181818182	37
Trumbo	7	8.57142857143	83
Joy	1	6.0	168
Philomena	1	8.0	409
Philomena	1	7.0	9
Sully	3	8.0	17
Saving Mr. Banks	1	7.0	88
12 Years a Slave	10	8.8	135
Big Eyes	2	7.5	360
Black Mass	1	7.0	225
Black Mass	1	5.0	25
The Fifth Estate	1	6.0	14
Captain Phillips	17	8.29411764706	103
Captain Phillips	1	8.0	303
13 Minutes	1	7.0	-798
The Theory of Everything	1	8.0	170
Belle	1	8.0	938
Selma	13	7.0	30
The Big Short	4	6.25	75
The Big Short	1	4.0	275
Rush	1	8.0	154
Rush	1	10.0	754
The Liberator	1	6.0	287
The Imitation Game	2	8.5	563
The Imitation Game	1	7.0	163
Lion	3	8.0	-7
The Founder	1	9.0	172
Hidden Figures	13	8.0	45
Pride	1	10.0	36
Loving	1	7.0	111
The Program	1	8.0	-140
Concussion	3	8.66666666667	78
Mr. Turner	1	7.0	901
Mr. Turner	2	5.0	101
Dallas Buyers Club	17	8.17647058824	105
Lovelace	1	6.0	77
The Man Who Knew Infinity	1	3.0	200
The Bling Ring	2	5.5	127
The Bling Ring	1	4.0	1327
Steve Jobs	5	5.8	115
Fruitvale Station	4	9.0	8
Fruitvale Station	2	8.5	-9
Fruitvale Station	2	7.0	208
Woman in Gold	1	5.0	75
Hacksaw Ridge	1	7.0	69
The Danish Girl	2	6.5	284
Legend	1	9.0	-26
Legend	1	6.0	625
Kill Your Darlings	1	5.0	1347
Pawn Sacrifice	1	6.0	94
Foxcatcher	7	7.28571428571	38
Miles Ahead	1	5.0	170
Trumbo	5	7.4	84
Trumbo	2	7.0	484
Trumbo	1	8.0	284
Philomena	2	9.5	-11
Philomena	1	8.0	210
Sully	7	8.28571428571	18
12 Years a Slave	2	7.5	336
12 Years a Slave	7	8.28571428571	136
12 Years a Slave	1	8.0	736
Big Eyes	1	7.0	961
Snowden	2	7.5	83
Black Mass	2	5.5	226
A United Kingdom	1	6.0	162
Behind the Candelabra	1	8.0	237
The Fifth Estate	1	7.0	15
Captain Phillips	15	7.86666666667	104
Captain Phillips	1	9.0	1104
13 Minutes	1	7.0	-199
The Theory of Everything	1	10.0	171
Jersey Boys	1	6.0	450
The Lady in the Van	1	8.0	-86
Selma	5	8.2	31
The Big Short	8	7.125	76
Rush	7	8.14285714286	155
Rush	1	10.0	555
The Imitation Game	1	8.0	164
The Imitation Game	1	10.0	764
The Imitation Game	1	8.0	364
Lion	1	9.0	207
Lion	1	8.0	-8
Lion	1	10.0	7
Hidden Figures	7	8.42857142857	46
Hidden Figures	2	7.5	246
Pride	1	7.0	837
Pride	1	9.0	37
Loving	2	7.5	112
Jobs	4	6.75	125
Jobs	2	7.5	325
Concussion	3	8.33333333333	79
Dallas Buyers Club	11	7.90909090909	106
Dallas Buyers Club	1	8.0	706
Dallas Buyers Club	1	8.0	306
Marina	1	2.0	93
The Bling Ring	2	6.0	128
Steve Jobs	7	8.42857142857	116
Steve Jobs	1	8.0	316
Fruitvale Station	3	9.66666666667	9
Woman in Gold	3	6.33333333333	76
Queen of the Desert	1	5.0	-307
Legend	5	7.6	-27
Legend	1	8.0	226
Legend	1	7.0	26
Love & Mercy	2	7.5	235
Foxcatcher	1	8.0	39
The King's Choice	1	7.0	-156
Trumbo	8	7.125	85
Philomena	1	8.0	11
Philomena	1	8.0	-12
Sully	5	8.8	19
Jackie	1	7.0	133
Saving Mr. Banks	1	8.0	290
Saving Mr. Banks	2	7.5	90
12 Years a Slave	4	9.0	137
12 Years a Slave	1	7.0	337
Snowden	5	7.8	84
Black Mass	3	6.33333333333	27
The 33	1	7.0	345
Behind the Candelabra	1	8.0	38
The Fifth Estate	1	5.0	16
Captain Phillips	19	8.42105263158	105
Captain Phillips	1	10.0	505
Captain Phillips	2	7.0	305
The Theory of Everything	2	8.5	172
Jersey Boys	1	8.0	51
Selma	4	7.75	32
The Big Short	2	8.5	277
Rush	6	8.5	156
Rush	1	5.0	556
Rush	1	7.0	356
The Invisible Woman	1	8.0	102
The Liberator	1	7.0	289
Diana	1	5.0	99
The Imitation Game	1	8.0	765
The Imitation Game	4	7.5	165
The Imitation Game	1	8.0	365
The Imitation Game	1	9.0	565
Lion	1	7.0	208
Hidden Figures	5	7.0	47
Hidden Figures	2	8.0	247
Pride	1	8.0	838
Unbroken	1	8.0	870
Loving	3	6.33333333333	113
Concussion	2	7.5	80
Gloria	1	1.0	-197
Dallas Buyers Club	28	8.10714285714	107
Dallas Buyers Club	1	8.0	907
Dallas Buyers Club	1	8.0	307
The Zookeeper's Wife	2	5.5	140
The Bling Ring	1	6.0	129
Steve Jobs	5	7.4	117
Steve Jobs	2	8.0	317
Fruitvale Station	2	9.0	10
Fruitvale Station	1	7.0	610
Woman in Gold	1	7.0	77
Legend	1	7.0	-28
Legend	1	8.0	427
Legend	1	8.0	27
Love & Mercy	1	9.0	436
Kill Your Darlings	1	4.0	349
Pawn Sacrifice	1	7.0	96
Pawn Sacrifice	1	6.0	696
Foxcatcher	1	7.0	-241
Foxcatcher	4	7.25	40
Foxcatcher	1	8.0	240
Trumbo	9	8.0	86
Joy	1	7.0	171
Philomena	2	7.5	12
Philomena	1	8.0	212
Philomena	1	8.0	-13
Sully	4	8.0	20
Sully	2	9.0	220
Jackie	2	6.0	134
Saving Mr. Banks	2	8.0	91
